Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category
Super Fitness Center,4.6,-47,30.706178,76.757634,Fitness & Wellness,Gym
Friends Fitness Gym,4.2,-73,30.70552,76.7576,Fitness & Wellness,Gym
PH WELLNESS & FITTNESS CENTRE,4.9,-29,30.709932,76.75139,Fitness & Wellness,Gym
Personal trainer for fitness and gym by Umesh,5,-2,30.699375,76.740094,Fitness & Wellness,Gym
Fitness sportss 369,5,-4,30.704519,76.755981,Fitness & Wellness,Gym
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Infinity Yoga Studio,4.8,-10,30.69994,76.756713,Fitness & Wellness,Yoga Studio
Super Fitness Center,4.6,-47,30.706178,76.757634,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Pro Ultimate Gyms Sector 71 Mohali,4.9,-390,30.704512,76.708784,Fitness & Wellness,Gym
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Burn Gym Phase 5 Mohali,4.5,-890,30.716201,76.715926,Fitness & Wellness,Gym
Fusion Bodyfit Station,4.8,-168,30.703524,76.710103,Fitness & Wellness,Gym
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
Yogic Amritdhara,5,-34,30.71271,76.75214,Fitness & Wellness,Yoga Studio
Strong Curves,5,-45,30.715305,76.758891,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Infinity Fitness Studio & Gym,4.8,-82,30.722799,76.744788,Fitness & Wellness,Gym
Suprama Fitness,4.6,-125,30.726651,76.757669,Fitness & Wellness,Gym
Athelonics Hybrid Gym,4.5,-431,30.71826,76.754688,Fitness & Wellness,Gym
Happy Dhankhar Fitness Club,4.9,-58,30.720964,76.742531,Fitness & Wellness,Gym
Infinity Fitness Studio & Gym,4.8,-82,30.722799,76.744788,Fitness & Wellness,Yoga Studio
Rock 'n' Roll Dance Modeling Acting Academy Chandigarh,5,-63,30.726715,76.757787,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Yoga Studio
Athelonics Hybrid Gym,4.5,-431,30.71826,76.754688,Fitness & Wellness,Yoga Studio
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
Elite Edge Gym and Spa,4.6,-126,30.723376,76.767646,Fitness & Wellness,Gym
Ozi Gym & Spa - Sec 22,4.2,-371,30.731003,76.765195,Fitness & Wellness,Gym
PRO ULTIMATE GYMS PHASE 2,4.9,-152,30.721753,76.729619,Fitness & Wellness,Gym
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
Satvic yoga classes,5,-31,30.738478,76.738155,Fitness & Wellness,Yoga Studio
Advait Yog Siddhant,4.8,-17,30.741737,76.743132,Fitness & Wellness,Yoga Studio
Svadhyo Yogshala Chandigarh (Online Yoga),5,-115,30.741506,76.741083,Fitness & Wellness,Yoga Studio
Pro Ultimate Gyms Sector 38,4.8,-514,30.744436,76.743658,Fitness & Wellness,Gym
Meharban's Fitness Centre,4.7,-146,30.739849,76.748077,Fitness & Wellness,Gym
Muscle Arena,4.5,-143,30.734018,76.752689,Fitness & Wellness,Gym
Ozi Gym And Spa - Sec 37,4.2,-506,30.740366,76.747879,Fitness & Wellness,Gym
BMS NUTRITION CENTRE,4.9,-74,30.743324,76.744796,Fitness & Wellness,Gym
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
Sambhav Yog,5,-25,30.744177,76.750059,Fitness & Wellness,Yoga Studio
Satvic yoga classes,5,-31,30.738478,76.738155,Fitness & Wellness,Yoga Studio
Svadhyo Yogshala Chandigarh (Online Yoga),5,-115,30.741506,76.741083,Fitness & Wellness,Yoga Studio
Advait Yog Siddhant,4.8,-17,30.741737,76.743132,Fitness & Wellness,Yoga Studio
Fitness 7 Gym Chain | Best gym in Sector 68 Mohali,4.7,-132,30.685225,76.721355,Fitness & Wellness,Gym
Sona Gym & Spa ( Ladies Gym ),4.9,-208,30.695354,76.71811,Fitness & Wellness,Gym
Pro Ultimate Gyms - Bestech,4.7,-456,30.676495,76.738498,Fitness & Wellness,Gym
Pro Ultimate Gyms,4.6,-662,30.679605,76.724918,Fitness & Wellness,Gym
Powerhouse Gym Mohali | Best Gym in Mohali,4.7,-111,30.67622,76.724359,Fitness & Wellness,Gym
Art of Living Yoga and Meditation Center(Happiness Program),5,-110,30.692686,76.742648,Fitness & Wellness,Yoga Studio
The Pump House Gym,4.8,-173,30.687923,76.737537,Fitness & Wellness,Yoga Studio
RM Studio,5,-20,30.694901,76.770174,Fitness & Wellness,Yoga Studio
RESETUP Fitness,5,-68,30.681608,76.744505,Fitness & Wellness,Yoga Studio
Yoga Wellness Studio,5,-2,30.698354,76.763961,Fitness & Wellness,Yoga Studio
kr fitness,5,-15,30.695605,76.748982,Fitness & Wellness,Gym
Meet Singh Fitness,5,-8,30.692061,76.748565,Fitness & Wellness,Gym
Online Nutritionist and Fitness Trainer in India,4.9,-62,30.698887,76.755258,Fitness & Wellness,Gym
HEALTHY KAYA WELNESS CENTER,3,-2,30.69296,76.752408,Fitness & Wellness,Gym
Open Gym,4.5,-2,30.693363,76.75201,Fitness & Wellness,Gym
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Infinity Yoga Studio,4.8,-10,30.69994,76.756713,Fitness & Wellness,Yoga Studio
Yoga Wellness Studio,5,-2,30.698354,76.763961,Fitness & Wellness,Yoga Studio
Aneeta Yoga,N/A,N/A,30.693403,76.750259,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Sona Gym & Spa ( Ladies Gym ),4.9,-208,30.695354,76.71811,Fitness & Wellness,Gym
"Pro Ultimate Gyms - Sector 32, Chandigarh",5,-313,30.707477,76.775471,Fitness & Wellness,Gym
Pro Ultimate Gyms - Sec 46 Chandigarh,4.5,-727,30.699875,76.765549,Fitness & Wellness,Gym
Burn Gym Phase 5 Mohali,4.5,-890,30.716201,76.715926,Fitness & Wellness,Gym
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Saraswati Yogpeeth,5,-78,30.700082,76.765343,Fitness & Wellness,Yoga Studio
Yogic Amritdhara,5,-34,30.71271,76.75214,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Athelonics Hybrid Gym,4.5,-431,30.71826,76.754688,Fitness & Wellness,Gym
"Pro Ultimate Gyms - Sector 44-C, Chandigarh",4.9,-61,30.712854,76.751928,Fitness & Wellness,Gym
Reflex Gym,4.3,-67,30.711383,76.757399,Fitness & Wellness,Gym
The Barbell LiFe GYM & SpA CroSsFiTt,4.2,-83,30.71423,76.751539,Fitness & Wellness,Gym
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
Yogic Amritdhara,5,-34,30.71271,76.75214,Fitness & Wellness,Yoga Studio
Strong Curves,5,-45,30.715305,76.758891,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Burn Gym Phase 5 Mohali,4.5,-890,30.716201,76.715926,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
Tank's Gym,4.6,-410,30.716323,76.71659,Fitness & Wellness,Gym
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Muscle Arena,4.5,-143,30.734018,76.752689,Fitness & Wellness,Gym
Suprama Fitness,4.6,-125,30.726651,76.757669,Fitness & Wellness,Gym
Weight loss expert,5,-6,30.732422,76.75845,Fitness & Wellness,Gym
Powerup gym,N/A,N/A,30.726556,76.755963,Fitness & Wellness,Gym
Champs Sports - Sports shop Chandigarh | Sports Goods dealers & Gym Equipment Shoes in Chandigarh,4.7,-267,30.726524,76.757999,Fitness & Wellness,Gym
Rock 'n' Roll Dance Modeling Acting Academy Chandigarh,5,-63,30.726715,76.757787,Fitness & Wellness,Yoga Studio
Teakwondo and karate Academy Chandigarh,5,-1,30.730341,76.753791,Fitness & Wellness,Yoga Studio
Pro Ultimate Gyms Sector 38,4.8,-514,30.744436,76.743658,Fitness & Wellness,Gym
Ozi Gym & Spa - Sec 22,4.2,-371,30.731003,76.765195,Fitness & Wellness,Gym
Gym13 Sector 22,4.4,-136,30.731795,76.776388,Fitness & Wellness,Gym
Oxizone Fitness & Spa,4.4,-570,30.746271,76.743118,Fitness & Wellness,Gym
Powerzone Gym,4.7,-183,30.727799,76.768031,Fitness & Wellness,Gym
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
AB Yoga,5,-43,30.75098,76.756848,Fitness & Wellness,Yoga Studio
Sambhav Yog,5,-25,30.744177,76.750059,Fitness & Wellness,Yoga Studio
Satvic yoga classes,5,-31,30.738478,76.738155,Fitness & Wellness,Yoga Studio
Boxing Center Commando Complex,4.4,-56,30.682938,76.750358,Fitness & Wellness,Gym
Open Air Gym,4.5,-4,30.687611,76.75533,Fitness & Wellness,Gym
The Mohali Club || Wyndham Chandigarh Mohali,4.5,"-2,834",30.685012,76.750139,Fitness & Wellness,Gym
HEALTHY KAYA WELNESS CENTER,3,-2,30.69296,76.752408,Fitness & Wellness,Gym
Open Gym,4.5,-2,30.693363,76.75201,Fitness & Wellness,Gym
Aneeta Yoga,N/A,N/A,30.693403,76.750259,Fitness & Wellness,Yoga Studio
yoga chandigarh,4,-2,30.687911,76.758179,Fitness & Wellness,Yoga Studio
YOGA & MEDITATION,N/A,N/A,30.692207,76.760402,Fitness & Wellness,Yoga Studio
Fitness 7 Gym Chain | Best gym in Sector 68 Mohali,4.7,-132,30.685225,76.721355,Fitness & Wellness,Gym
Sona Gym & Spa ( Ladies Gym ),4.9,-208,30.695354,76.71811,Fitness & Wellness,Gym
"Pro Ultimate Gyms - Sector 32, Chandigarh",5,-313,30.707477,76.775471,Fitness & Wellness,Gym
Pro Ultimate Gyms - Sec 46 Chandigarh,4.5,-727,30.699875,76.765549,Fitness & Wellness,Gym
Burn Gym Phase 9 Mohali,4.6,-659,30.69031,76.732967,Fitness & Wellness,Gym
Art of Living Yoga and Meditation Center(Happiness Program),5,-110,30.692686,76.742648,Fitness & Wellness,Yoga Studio
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Saraswati Yogpeeth,5,-78,30.700082,76.765343,Fitness & Wellness,Yoga Studio
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
YoKalp,4.8,-123,30.685425,76.721472,Fitness & Wellness,Yoga Studio
Pro Ultimate Gyms - Sec 46 Chandigarh,4.5,-727,30.699875,76.765549,Fitness & Wellness,Gym
Super Fitness Center,4.6,-47,30.706178,76.757634,Fitness & Wellness,Gym
Recreation Gym,4.5,-133,30.699889,76.765339,Fitness & Wellness,Gym
Beast Power Gym,4.6,-142,30.70749,76.763163,Fitness & Wellness,Gym
POWER LIFT GYM,4.7,-59,30.706344,76.763785,Fitness & Wellness,Gym
Saraswati Yogpeeth,5,-78,30.700082,76.765343,Fitness & Wellness,Yoga Studio
Infinity Yoga Studio,4.8,-10,30.69994,76.756713,Fitness & Wellness,Yoga Studio
Super Fitness Center,4.6,-47,30.706178,76.757634,Fitness & Wellness,Yoga Studio
Divya Drishti yoga,5,-1,30.701025,76.768998,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Fire Gym,4.9,-250,30.726072,76.776955,Fitness & Wellness,Gym
"Pro Ultimate Gyms - Sector 32, Chandigarh",5,-313,30.707477,76.775471,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
Yogic Amritdhara,5,-34,30.71271,76.75214,Fitness & Wellness,Yoga Studio
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
Elite Edge Gym and Spa,4.6,-126,30.723376,76.767646,Fitness & Wellness,Gym
Powerzone Gym,4.7,-183,30.727799,76.768031,Fitness & Wellness,Gym
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Fire Gym,4.9,-250,30.726072,76.776955,Fitness & Wellness,Gym
Anytime Fitness,4.4,-723,30.74116,76.781124,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
Elite Edge Gym and Spa,4.6,-126,30.723376,76.767646,Fitness & Wellness,Gym
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
The Happy Stretch,4.8,-73,30.722326,76.779285,Fitness & Wellness,Yoga Studio
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
Advait Yog Siddhant,4.8,-17,30.741737,76.743132,Fitness & Wellness,Yoga Studio
Muscle Arena,4.5,-143,30.734018,76.752689,Fitness & Wellness,Gym
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Gym
Body Builder,5,-1,30.735085,76.767976,Fitness & Wellness,Gym
Sports Coaching centre for Squash and Swimming,N/A,N/A,30.739651,76.766781,Fitness & Wellness,Gym
Oxyzone yoga centre,2,-2,30.736725,76.758222,Fitness & Wellness,Gym
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
Sambhav Yog,5,-25,30.744177,76.750059,Fitness & Wellness,Yoga Studio
A�mith Yogshala,5,-1,30.740105,76.757997,Fitness & Wellness,Yoga Studio
Government College of Yoga Education & Health,4.4,-99,N/A,N/A,Fitness & Wellness,Yoga Studio
Yoga Prana Vidya center,5,-6,30.741755,76.750538,Fitness & Wellness,Yoga Studio
Fitness Alpha gym,4.9,-55,30.694868,76.770199,Fitness & Wellness,Gym
Iron Zone Fitness Hub,4.7,-60,30.69622,76.76803,Fitness & Wellness,Gym
Gsky fitness,4.9,-63,30.697627,76.782994,Fitness & Wellness,Gym
Fitness club,4.9,-20,30.68667,76.746368,Fitness & Wellness,Gym
kr fitness,5,-15,30.695605,76.748982,Fitness & Wellness,Gym
RM Studio,5,-20,30.694901,76.770174,Fitness & Wellness,Yoga Studio
Yoga Wellness Studio,5,-2,30.698354,76.763961,Fitness & Wellness,Yoga Studio
Aneeta Yoga,N/A,N/A,30.693403,76.750259,Fitness & Wellness,Yoga Studio
Pro Ultimate Gyms - Sec 46 Chandigarh,4.5,-727,30.699875,76.765549,Fitness & Wellness,Gym
Fitness Alpha gym,4.9,-55,30.694868,76.770199,Fitness & Wellness,Gym
Recreation Gym,4.5,-133,30.699889,76.765339,Fitness & Wellness,Gym
Iron Zone Fitness Hub,4.7,-60,30.69622,76.76803,Fitness & Wellness,Gym
RM Studio,5,-20,30.694901,76.770174,Fitness & Wellness,Gym
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Saraswati Yogpeeth,5,-78,30.700082,76.765343,Fitness & Wellness,Yoga Studio
Art of Living Yoga and Meditation Center(Happiness Program),5,-110,30.692686,76.742648,Fitness & Wellness,Yoga Studio
Infinity Yoga Studio,4.8,-10,30.69994,76.756713,Fitness & Wellness,Yoga Studio
Yoga In Nerves,5,-46,30.710862,76.735621,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
"Pro Ultimate Gyms - Sector 32, Chandigarh",5,-313,30.707477,76.775471,Fitness & Wellness,Gym
Pro Ultimate Gyms - Sec 46 Chandigarh,4.5,-727,30.699875,76.765549,Fitness & Wellness,Gym
Fitness Alpha gym,4.9,-55,30.694868,76.770199,Fitness & Wellness,Gym
Super Fitness Center,4.6,-47,30.706178,76.757634,Fitness & Wellness,Gym
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Aarogya Sadan,4.7,-64,30.700519,76.746061,Fitness & Wellness,Yoga Studio
Saraswati Yogpeeth,5,-78,30.700082,76.765343,Fitness & Wellness,Yoga Studio
Yogic Amritdhara,5,-34,30.71271,76.75214,Fitness & Wellness,Yoga Studio
Strong Curves,5,-45,30.715305,76.758891,Fitness & Wellness,Yoga Studio
Akhada Health and Fitness Club,4.9,-487,30.713533,76.768673,Fitness & Wellness,Gym
Octane Fitness Sector 32,4.8,-380,30.708996,76.774072,Fitness & Wellness,Gym
Reflex Gym,4.3,-67,30.711383,76.757399,Fitness & Wellness,Gym
Elite Edge Gym and Spa,4.9,-40,30.708055,76.774403,Fitness & Wellness,Gym
Neha Fitness Academy,5,-56,30.712735,76.773696,Fitness & Wellness,Gym
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
Strong Curves,5,-45,30.715305,76.758891,Fitness & Wellness,Yoga Studio
Neha Fitness Academy,5,-56,30.712735,76.773696,Fitness & Wellness,Yoga Studio
The Engine Room,4.8,-25,30.716033,76.762809,Fitness & Wellness,Yoga Studio
Yogis Club,4.9,-94,30.711189,76.768843,Fitness & Wellness,Yoga Studio
Anytime Fitness,4.7,-608,30.717181,76.753064,Fitness & Wellness,Gym
Urban Gym,4.7,-103,30.72183,76.770036,Fitness & Wellness,Gym
Fire Gym,4.9,-250,30.726072,76.776955,Fitness & Wellness,Gym
Body Scapes,4.6,-542,30.722808,76.768058,Fitness & Wellness,Gym
Elite Edge Gym and Spa,4.6,-126,30.723376,76.767646,Fitness & Wellness,Gym
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
Krishnamacharyar AshtangaViniyoga,5,-66,30.71734,76.763766,Fitness & Wellness,Yoga Studio
The Happy Stretch,4.8,-73,30.722326,76.779285,Fitness & Wellness,Yoga Studio
"Aarogya Yoga | Meditation, Yoga, and Wellness Studio",5,-51,30.713844,76.753389,Fitness & Wellness,Yoga Studio
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Gym13 Sector 22,4.4,-136,30.731795,76.776388,Fitness & Wellness,Gym
Powerzone Gym,4.7,-183,30.727799,76.768031,Fitness & Wellness,Gym
Ozi Gym & Spa - Sec 22,4.2,-371,30.731003,76.765195,Fitness & Wellness,Gym
NEO SPARTAN FITNESS,4.8,-128,30.728402,76.767448,Fitness & Wellness,Gym
Suprama Fitness,4.6,-125,30.726651,76.757669,Fitness & Wellness,Gym
Maharishi yoga health foundation,5,-40,30.721812,76.770096,Fitness & Wellness,Yoga Studio
The Happy Stretch,4.8,-73,30.722326,76.779285,Fitness & Wellness,Yoga Studio
Chandigarh Yoga Studio,4.9,-26,30.733269,76.767539,Fitness & Wellness,Yoga Studio
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
Yoga of Mind,4.5,-8,30.729689,76.770813,Fitness & Wellness,Yoga Studio
Fit Factory (Swimming Pool),3.9,-15,30.739981,76.776522,Fitness & Wellness,Gym
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Gym
Body Builder,5,-1,30.735085,76.767976,Fitness & Wellness,Gym
Gum / Fitness Certification Training,5,-1,30.733566,76.775965,Fitness & Wellness,Gym
sudharmastudio,4.7,-35,30.743519,76.771661,Fitness & Wellness,Gym
Yogabhyasa Studio || Taekwondo & General / Advance Yogasana Classes,5,-185,30.740217,76.757777,Fitness & Wellness,Yoga Studio
sudharmastudio,4.7,-35,30.743519,76.771661,Fitness & Wellness,Yoga Studio
A�mith Yogshala,5,-1,30.740105,76.757997,Fitness & Wellness,Yoga Studio
Government College of Yoga Education & Health,4.4,-99,N/A,N/A,Fitness & Wellness,Yoga Studio
Oxyzone yoga centre,2,-2,30.736725,76.758222,Fitness & Wellness,Yoga Studio
Name,Rating,Number of Reviews,Latitude,Longitude,Category,Sub-Category
Tumbledry Dry Clean & Laundry Service,4.1,-51,30.700586,76.765563,Personal Care,Laundry
FAST dry cleaners and laundry services,5,-29,30.681242,76.744553,Personal Care,Laundry
Tumbledry Dry Clean & Laundry Service,3.2,-73,30.685953,76.738969,Personal Care,Laundry
Istri Dryclean,4.2,-111,30.69994,76.710281,Personal Care,Laundry
"Alldone laundromat & Drycleaning (Mohali, Punjab)",4.4,-7,30.681562,76.718687,Personal Care,Laundry
Hair Raiserz Luxe Phase 11,4.7,"-1,357",30.682253,76.743672,Personal Care,Hair Salon
Hair Solution - Unisex Salon Mohali,4.8,-143,30.689445,76.725375,Personal Care,Hair Salon
THE CASTLE UNISEX SALON,4.9,-81,30.682455,76.743526,Personal Care,Hair Salon
Mane Masters Salon & Academy,4.9,-182,30.686349,76.738801,Personal Care,Hair Salon
Master's Unisex Salon,4.7,-379,30.685303,76.739616,Personal Care,Hair Salon
Rattan Drycleaners,5,-3,30.701585,76.752431,Personal Care,Laundry
Aadil unisex salon,4.9,-88,30.69401,76.756828,Personal Care,Hair Salon
Style 9 Beauty Salon & Spa,4.7,-135,30.692982,76.742786,Personal Care,Hair Salon
Elegance Hair Beauty And Makeup Studio,4.6,-11,30.691519,76.739063,Personal Care,Hair Salon
Beauty Zone Salon,4.4,-52,30.697668,76.740485,Personal Care,Hair Salon
Dogra Hair Dresser,3.7,-15,30.693602,76.747684,Personal Care,Hair Salon
Jyoti press & laundry services,5,-30,30.703603,76.763537,Personal Care,Laundry
Washing Xpress,4.6,-219,30.714304,76.717952,Personal Care,Laundry
Tumbledry Dry Clean & Laundry Service,4.1,-51,30.700586,76.765563,Personal Care,Laundry
Istri Dryclean,4.2,-111,30.69994,76.710281,Personal Care,Laundry
